17
818 975
655 24 101
13 784 -439
93 606 590
572 674 376
392 829 310
372 207 -837
127 8 212
86 210 968
215 542 -385
775 583 -117
420 480 666
16 223 166
243 259 687
188 152 -490
606 461 -222
273 496 -813
779 927 -909
660 901 -412
473 205 756
49 529 823
183 9 207
413 226 859
849 156 855
865 211 -344
767 863 749
360 203 193
410 225 756
260 406 -83
904 171 -442
636 627 909
919 688 583
89 744 183
145 865 -544
435 543 -244
547 697 -881
815 181 -186
255 837 884
113 602 -777
216 104 -311
814 153 -634
196 4 260
422 316 647
120 717 939
97 400 -39
434 28 539
86 380 -104
269 617 -815
618 907 334
505 131 584
677 465 -981
288 512 -390
333 275 621
782 552 -271
911 683 683
664 509 161
735 573 -258
198 862 310
50 706 -781
287 887 778
395 920 -970
171 58 -977
728 291 -218
529 544 403
591 563 -23
876 685 963
837 353 -396
503 869 -929
42 823 -109
216 579 -65
518 836 -746
211 171 569
890 349 975
495 580 488
790 537 708
148 447 -706
280 729 3
113 424 -585
455 389 -981
730 618 770
354 567 -160
686 479 282
763 888 208
542 828 6
480 144 -146
703 548 -160
755 792 -721
402 231 870
95 37 315
60 536 674
626 159 886
725 655 -502
559 699 -122
696 227 363
703 372 471
878 461 -764
419 129 727
641 886 -837
804 414 956
466 36 -587
895 308 -678
179 71 93
742 843 -748
112 878 615
627 665 -552
738 512 -155
844 404 -277
510 819 -429
627 901 674
279 326 887
468 780 652
861 553 861
21 924 451
398 382 -500
367 725 -445
86 712 719
602 493 -958
264 632 56
602 69 -433
328 369 -764
645 209 222
10 419 743
869 883 597
286 219 16
250 462 35
131 610 -844
136 726 -921
513 430 573
90 590 -167
381 552 -77
749 614 -876
706 685 377
181 257 304
556 701 -791
837 431 -681
742 877 97
118 73 840
293 868 83
49 661 117
466 319 -305
392 579 -474
828 717 44
292 46 904
464 260 -941
896 42 938
899 160 -282
874 228 99
918 349 86
489 436 698
198 677 205
522 888 766
647 638 351
744 826 573
922 489 830
434 835 -247
524 609 -947
735 857 -442
832 255 786
756 417 694
642 407 47
756 873 -346
659 62 -72
507 852 220
226 86 579
336 20 480
364 675 -551
899 766 187
480 636 496
552 580 -667
320 140 -921
439 577 -338
492 88 -175
403 769 223
641 726 907
141 456 691
199 563 -979
549 379 -959
109 870 119
17 364 299
922 266 -810
205 719 -16
817 679 325
402 816 937
198 196 337
109 191 -119
666 81 690
924 42 670
739 854 116
854 835 525
52 777 -827
412 813 -671
278 718 -731
99 708 -396
910 614 441
888 902 610
307 543 126
436 404 798
445 796 438
629 807 730
545 902 407
134 759 -16
621 476 -664
420 238 88
678 362 -30
539 212 410
115 209 274
355 297 706
409 736 243
577 379 -277
668 234 12
744 389 -29
773 329 -936
211 797 721
826 741 -637
274 292 161
738 644 -931
839 801 -442
572 548 -859
84 543 266
890 36 -76
234 841 -795
14 56 299
391 351 129
356 679 924
403 400 908
920 913 -481
669 929 175
296 573 809
663 849 203
815 875 856
759 341 -788
628 840 243
10 455 -853
836 943
665 502 870
564 258 293
133 331 844
63 783 -457
127 188 -910
797 260 -487
714 812 -929
514 347 73
333 501 418
655 123 31
561 191 338
133 53 -150
755 86 667
703 368 -202
175 74 647
96 315 -755
348 242 216
402 392 20
668 704 883
310 830 -960
767 423 -756
568 185 428
815 93 835
71 228 -159
622 712 -509
729 619 -405
71 401 -198
804 408 259
479 304 731
208 322 -940
666 284 -739
473 460 -901
288 284 705
112 535 -868
545 277 -845
243 353 611
260 50 399
251 197 -467
113 158 -292
650 586 -588
559 827 -37
735 557 -246
67 322 330
308 35 543
695 621 -753
119 411 697
250 761 794
429 534 774
138 316 748
167 382 -962
296 553 267
775 143 -471
300 635 -629
662 161 717
813 708 641
18 325 576
833 547 -36
444 773 -866
288 445 377
749 755 47
418 721 254
300 593 -325
140 498 996
743 763 -355
314 68 814
826 661 -428
420 417 -183
409 387 175
652 43 -927
127 658 499
389 742 764
330 115 -57
543 741 211
167 808 66
356 290 888
520 480 148
240 488 -95
94 420 -496
670 522 -847
476 294 -844
474 22 34
240 677 -205
108 548 -368
328 782 780
428 394 -317
249 28 467
603 732 -561
367 654 -22
477 636 220
347 724 816
231 408 -457
532 804 -811
304 339 -625
379 778 -714
739 515 566
251 465 -958
332 221 858
744 664 105
193 641 438
308 130 -472
625 90 36
234 231 459
325 540 -157
543 522 329
551 758 -753
411 798 -644
46 66 -702
682 302 -413
678 115 -93
155 249 -239
461 198 872
27 592 383
59 780 410
394 156 813
401 589 921
465 308 335
779 188 533
144 583 296
134 188 104
459 767 321
647 641 809
227 68 -3
322 344 288
531 730 -906
769 294 -347
163 545 -590
513 373 -119
176 548 -442
439 158 245
436 237 310
632 804 -458
465 453 -286
311 684 -10
632 420 -473
333 434 -340
321 546 870
631 512 -567
445 411 266
510 486 677
251 508 219
321 427 898
155 747 362
485 522 -482
790 115 -184
408 751 667
46 651 -444
42 510 868
557 676 544
149 407 478
337 713 -290
395 712 226
185 773 -52
3 55 818
642 644 332
656 445 -274
431 391 476
103 728 -154
530 472 988
603 10 -745
380 288 679
473 56 -661
290 791 -638
523 194 18
438 298 -224
569 438 921
603 772 -312
235 548 107
557 377 651
536 243 -309
704 251 253
163 365 -226
503 496 -766
652 655 583
689 59 371
414 709 607
618 196 -591
602 305 577
371 36 -845
449 508 -295
341 176 75
277 304 -783
448 214 611
224 33 -419
739 123 -979
811 9 349
525 332 658
479 727 445
241 577 -712
44 16 371
328 584 -744
775 831 -150
297 290 590
546 542 890
417 40 764
159 406 739
762 251 952
63 141 780
216 825 490
29 228 -424
598 831 -965
520 634 -185
350 454 943
132 365 811
172 282 559
267 389 -797
820 183 337
381 166 -466
51 389 195
582 4 -288
226 826 -857
281 362 -469
24 562 697
43 347 548
395 318 -780
584 315 179
24 444 -217
184 33 -964
129 377 -152
671 801 441
346 214 409
6 758 772
517 814 -210
77 19 -645
48 194 0
779 39 712
455 171 -519
774 234 366
831 3 -753
23 34 607
23 34 305
297 166 -337
732 268 -33
78 253 -567
431 420 101
206 463 -524
681 63 868
364 607 351
162 592 -503
432 419 675
754 622 -518
29 112 -782
544 45 -249
834 340 -169
665 805 -723
450 122 -325
479 670 -505
524 779 223
277 523 -443
155 501 -825
210 788 -678
443 359 332
790 326 -755
437 445 -83
728 186 -718
765 188 706
336 369 -487
443 562 -156
663 419 753
126 430 662
410 455 -293
77 654 711
111 351 901
675 202 176
535 157 -178
544 813 299
52 517 -345
793 739 -287
364 148 427
657 453 -123
340 366 408
321 190 -711
447 267 -359
149 155 361
735 102 240
780 653 400
341 174 415
834 477 -297
701 575 -612
125 437 -941
666 286 -362
214 417 -201
739 387 136
421 738 -223
582 676 -898
578 460 507
332 207 954
298 341 687
90 464 -68
759 110 892
609 330 -891
687 495 488
720 274 401
444 178 978
797 234 -199
562 347 752
625 282 665
259 729 535
699 180 -432
136 310 51
820 183 -833
127 46 289
391 161 -517
297 491 438
446 52 -370
134 805 924
38 352 -352
434 277 58
681 114 -345
678 108 -999
530 140 658
578 586 249
353 647 618
73 745 84
187 351 -271
502 463 991
367 184 -946
628 445 625
768 603 -750
655 123 490
692 738 -39
180 780 -76
771 439 419
315 736 -269
478 74 956
632 386 -950
534 63 691
153 816 -386
210 352 -857
107 771 520
323 13 813
370 402 975
116 744 -222
724 708 -97
635 506 -18
117 150 -285
118 455 40
54 386 128
533 513 368
595 737 -836
573 321 28
819 49 57
316 834 -791
418 431 -695
422 618 -224
561 459 673
149 146 -856
108 561 -530
146 397 162
680 767 -784
433 336 895
501 557 -630
471 799 954
692 204 -719
748 769 -559
633 474 -772
795 815 631
365 280 230
83 207 -165
215 375 664
343 123 749
261 459 -844
146 246 -63
429 537 603
273 596 -286
670 736 523
60 103 -62
698 204 -906
731 478 754
561 33 398
693 531 -42
337 347 -189
754 707 239
62 489 -560
674 64 43
70 72 329
332 97 208
95 346 -765
72 306 -918
246 42 869
535 446 -286
208 676 -708
705 442 -850
453 250 864
547 611 750
702 482 -135
340 183 -929
344 582 32
708 639 61
253 341 106
416 589 846
553 654 708
344 317 -369
311 710 -521
528 485 283
515 719 -445
458 809 -846
624 526 -778
717 174 -191
487 827 666
379 475 -793
560 346 -539
749 778 -940
273 252 425
127 144 488
653 67 -495
98 121 622
685 398 -970
501 236 631
165 551 -43
749 652 99
762 558 -625
429 508 656
689 367 986
139 79 2
278 9 -921
271 652 820
18 104 230
161 512 576
54 620 -163
439 581 -287
107 816 -235
292 566 -520
124 398 -826
296 375 418
377 765 -687
631 138 -996
576 809 -33
106 318 554
433 691 757
188 604 646
632 599 679
485 220 709
834 704 817
640 29 125
8 495 -131
602 190 220
408 102 -260
655 146 -922
575 554 576
699 774 -291
148 131 -754
816 569 453
665 664 745
605 507 -508
455 167 -81
221 357 209
65 446 843
52 444 -239
147 225 747
676 700 -438
129 178 33
25 181 850
474 516 991
180 341 -661
602 428 -726
429 535 -970
576 482 321
17 811 -108
219 220 226
222 417 -42
68 228 -876
216 722 -840
360 487 -906
62 392 -210
779 221 -609
273 1 -712
719 493 -833
297 313 -17
66 650 951
512 92 -441
232 362 -221
148 493 -169
776 599 304
726 647 929
612 369 -577
261 344 423
422 117 750
263 204 207
370 532 263
779 749 719
24 380 909
529 497 -550
122 757 148
483 461 -879
563 811 -999
177 670 995
432 629 -419
243 808 211
433 31 152
611 510 476
503 251 476
682 453 -878
48 598 930
129 685 747
151 224 362
625 465 -463
466 302 96
468 303 -717
421 625 -18
240 119 -692
394 692 984
640 628 389
613 242 -952
665 115 -409
110 43 983
254 280 -316
784 217 -142
449 688 -422
176 772 140
569 98 243
344 556 -586
744 317 961
227 214 -188
90 636 -77
459 161 877
126 506 -765
360 746 570
689 273 787
245 551 430
118 139 -659
95 450 388
465 324 -727
3 265 217
127 372 588
493 347 816
83 634 -293
216 369 200
14 308 328
608 332 -361
378 696 -330
474 241 -372
506 569 -722
92 820 777
645 52 -713
653 263 987
154 571 -897
4 148 119
359 682 9
501 483 846
620 702 965
656 817 -45
344 100 113
317 25 -772
213 383 343
707 468 275
305 801 969
601 672 -857
701 303 931
472 183 -604
298 255 571
256 516 365
778 239 -916
720 425 253
49 588 -876
784 396 -201
187 755 -235
269 308 66
215 368 163
643 247 371
643 747 381
794 364 658
539 823 -744
489 1 582
114 249 908
554 219 828
651 36 -773
216 728 -471
318 329 495
624 260 984
55 289 -783
604 198 -217
312 476 900
692 527 -699
707 164 -400
30 402 -284
713 520 456
39 830 -149
30 700 -102
257 755 427
514 485 345
592 585 214
816 181 -469
612 19 263
505 67 -274
443 477 574
294 457 -857
562 90 -90
626 171 -312
460 384 -888
683 648 -934
317 535 202
796 222 -774
25 45 -393
649 505 910
300 119 -705
149 532 182
543 315 -219
436 73 577
820 33 543
139 178 -86
314 283 427
766 456 983
604 351 -205
383 739 748
622 59 -417
652 409 593
353 779 83
181 678 -893
239 39 -517
293 615 145
52 341 613
584 717 366
14 76 -677
59 676 613
625 757 -281
799 318 -981
650 112 797
554 80 -394
636 449 -8
63 244 -839
672 108 -458
216 131 -8
17 498 119
70 438 349
228 644 698
656 47 333
666 44 251
189 663 951
13 214 -523
728 536 -739
618 158 808
750 436 769
798 475 -40
710 703 576
506 365 102
607 2 -651
110 125 -256
184 775 -615
565 317 751
166 300 920
378 283 984
712 707 669
61 380 -227
548 544 416
12 654 -165
63 75 -612
717 493 -731
204 606 604
527 14 897
738 206 -259
728 575 839
362 682 815
552 693 -857
261 593 909
480 646 -46
72 214 -621
835 536 76
453 475 896
414 679 698
56 368 915
792 101 983
668 65 102
645 164 426
699 715 -239
455 753 -480
159 711 -645
452 635 62
498 184 -549
658 824 -336
160 722 437
352 218 843
150 465 840
547 148 -501
203 697 58
415 545 -561
591 700 -111
352 670 671
51 65 -327
625 826 -693
642 95 634
382 502 -998
471 700 608
626 685 416
132 646 -721
419 304 -20
794 518 -723
662 825 -955
337 439 -50
256 371 966
237 220 241
798 598 -69
568 151 633
50 8 979
114 477 64
392 488 935
219 114 -835
607 421 314
578 387 687
541 123 -510
759 339 -821
518 340 -896
633 449 -435
529 140 330
831 99 422
68 94 995
280 600 -994
133 768 496
685 112 947
490 278 651
532 712 -590
529 637 -971
346 782 -85
803 271 -857
227 667 -490
120 694 440
548 298 633
793 802 -997
215 438 -280
100 393 299
423 214 740
231 567 213
306 137 -401
585 731 916
695 381 -526
670 464 294
302 194 -182
241 93 -279
700 369 -179
431 486 202
547 168 174
670 585 844
5 527 -980
760 387 624
832 64 295
821 404 677
475 626 287
730 363 -794
543 132 612
56 372 75
338 480 -142
131 352 941
791 376 -673
654 132 -281
625 37 -857
368 386 87
334 428 -248
793 141 -750
365 319 817
252 480 814
655 577 -737
638 200 -710
439 93 901
672 401 333
314 219 -219
12 229 -545
575 254 -154
458 289 -11
366 484 831
494 512 -823
648 395 -290
776 284 144
583 705 -526
291 305 -390
267 220 221
700 67 701
488 6 -742
334 400 869
76 229 296
525 439 -128
742 183 402
81 824 83
516 626 -941
132 189 869
809 666 140
598 538 -401
417 378 -34
378 315 928
589 454 -154
275 361 973
404 582 872
836 736 796
468 1 681
242 715 982
165 430 -152
649 104 932
393 241 596
771 575 862
114 244 842
140 87 206
520 585 -691
584 760 -331
631 672 -637
460 187 744
750 499 885
534 183 29
343 302 -682
576 100 -846
259 179 806
830 692 241
209 557 985
140 6 355
289 827 864
262 246 262
597 420 966
803 727 958
774 572 -660
557 598 -371
67 316 -442
337 328 -973
87 188 -319
465 803 -431
502 746 -241
608 428 8
531 509 -862
605 361 149
226 831 663
623 687 -873
262 612 442
631 651 -890
411 712 986
704 580 -390
488 245 620
368 814 195
264 47 115
701 415 555
467 770 -853
354 477 306
740 5 -418
629 126 -860
140 767 323
528 129 -864
519 701 -167
458 710 -805
706 17 277
461 131 -168
338 190 -635
297 12 246
238 774 597
368 227 161
187 530 884
352 217 245
151 239 413
654 410 33
589 505 374
495 481 -674
351 413 -557
23 202 -435
198 542 193
581 377 -566
445 82 -510
685 46 389
97 435 182
725 178 846
3 515 160
599 403 104
290 167 641
1 813 560
605 786 883
134 809 -676
525 319 -509
549 310 659
480 376 332
24 98 487
518 693 -283
31 611 -462
498 550 -599
161 743 -770
625 702 -824
128 600 817
145 449 273
366 351 995
297 727 -744
428 615 -45
347 544 -595
482 461 -802
300 214 -806
656 536 373
9 717 453
54 644 546
554 689 -618
710 695 846
458 120 372
482 62 -897
764 37 228
62 458 -972
680 812 -895
655 718 -702
315 463 250
442 831 -146
308 347 -180
661 323 -246
308 485 -114
652 8 346
769 375 -367
10 359 297
468 434 510
86 343 610
835 786 -458
38 660 -836
522 109 -288
196 158 594
820 647 -718
235 533 549
535 545 114
15 102 -140
447 642 249
554 398 -198
566 100 852
470 106 -497
551 382 69
800 561 820
506 155 287
230 416 931
693 106 382
93 497 641
608 222 95
385 404 -225
498 430 855
135 266 -139
533 791 495
412 668 -773
587 387 -727
329 314 -867
339 298 -229
199 633 -263
208 276 -550
609 568 -819
726 733 178
324 302 235
265 181 837
753 652 9
399 518 369
315 836 198
169 4 -551
626 341 535
241 187 -204
438 370 519
552 314 -818
50 758 530
571 717 -92
571 599 124
99 332 -25
611 457 386
965 845
839 76 514
31 630 -207
478 868 -909
110 568 -75
838 580 99
488 617 685
291 805 112
825 673 -293
511 516 -63
829 372 -463
816 942 689
225 289 -942
154 615 238
1 121 -211
788 179 -725
905 105 333
329 547 959
74 956 28
393 293 -423
440 683 233
796 32 752
185 3 265
252 610 -512
235 498 -803
345 711 973
147 41 -702
888 349 -259
43 293 -451
333 550 -480
272 408 944
241 934 443
913 91 915
778 33 71
879 606 -949
130 650 907
756 550 588
203 47 334
84 838 -239
905 362 888
923 713 456
596 129 920
21 486 755
526 695 -388
855 800 -189
852 667 -317
258 147 439
268 664 993
883 807 -235
575 927 -772
453 801 -181
526 133 462
955 599 134
646 142 -809
544 518 -24
861 934 -535
860 701 776
395 219 423
726 426 -702
650 221 609
862 418 -682
105 569 249
812 216 -940
539 407 -631
580 228 830
955 19 375
623 109 -561
657 706 817
330 371 -988
668 844 -422
532 76 -111
565 467 -178
56 534 375
812 747 -849
70 59 688
890 458 207
322 514 -568
935 944 29
958 431 -86
168 423 219
964 489 786
405 792 987
490 599 -668
3 386 -880
601 830 645
354 19 780
149 621 958
809 213 -419
758 659 -286
790 820 -628
232 305 -769
945 118 -998
871 399 -428
294 241 -305
696 776 -491
593 367 -373
40 775 -231
526 178 265
947 299 637
550 728 145
28 936 -924
760 334 -269
675 578 -377
164 233 -890
218 232 -676
917 659 -421
157 588 -615
265 574 -738
129 271 -791
762 60 -216
915 283 274
220 429 -94
591 788 270
601 25 -788
527 824 176
622 446 577
60 376 834
81 126 479
602 13 213
631 840 492
325 435 376
726 884 -236
87 6 650
182 9 285
10 697 850
352 744 -587
366 325 967
515 650 -184
338 141 355
317 855 925
657 737 137
604 181 646
571 636 -264
458 711 817
395 783 79
743 583 743
299 187 183
515 606 -714
250 239 -852
965 698 -514
288 413 -357
475 705 -382
634 789 219
766 306 -409
704 237 988
941 863 322
825 916 262
199 424 995
668 475 282
904 105 987
68 537 514
491 16 855
954 495 -525
951 326 -157
589 869 -551
46 668 482
239 714 43
679 797 835
718 961 945
661 357 -565
495 828 185
472 603 796
348 565 -571
530 190 661
180 822 -523
426 323 -392
514 415 650
97 206 -933
315 857 -734
582 651 -588
656 213 -383
916 114 316
910 854 -205
789 228 222
206 240 -681
586 641 -39
93 169 -882
83 729 21
473 189 484
72 898 374
534 669 -296
860 602 34
57 491 -157
717 516 -920
931 67 -314
310 792 -755
689 236 270
377 70 354
204 583 -585
701 641 -940
564 391 -430
223 100 695
698 877 -560
895 150 947
959 872 696
911 43 -709
361 433 -212
258 822 -77
223 914 602
670 847 883
494 878 -329
704 192 31
283 772 -157
514 228 937
490 357 166
97 234 112
20 872 693
844 885 -611
169 924 834
962 176 286
209 503 -79
601 393 482
797 794 -484
533 303 -932
643 424 -495
925 102 -748
354 57 252
482 627 -578
155 713 701
798 556 -252
124 449 -452
561 473 308
319 452 -621
751 151 266
673 76 400
566 896 452
746 414 892
748 20 -823
382 364 -232
276 9 -876
110 253 222
419 911 -30
826 893 298
310 53 473
735 285 29
46 530 225
890 822 -967
800 701 -112
824 739 418
337 384 788
349 435 386
14 897 -124
270 507 -274
419 927 -953
751 561 418
716 61 -10
791 628 757
680 237 -25
719 860 842
506 5 43
283 96 808
553 766 663
47 769 -738
875 414 -313
503 561 -361
29 501 67
643 829 -965
114 444 -382
808 421 -86
77 621 -958
853 616 -785
738 67 -111
139 934 -121
457 598 -829
772 811 384
660 632 810
836 11 104
793 585 516
452 685 -278
636 252 -730
534 597 427
116 795 130
711 309 724
766 447 525
953 562 552
659 194 141
511 570 83
337 950 -520
656 936 141
273 31 -550
831 424 955
656 666 191
768 714 685
830 428 -981
692 262 -532
895 347 -695
10 403 -122
308 649 -980
687 865 436
687 241 -515
473 584 377
19 643 544
716 686 -407
482 740 267
378 343 -571
411 570 222
959 430 -860
769 794 -360
9 445 -810
351 643 -111
621 229 -958
268 16 834
346 450 84
834 509 -676
831 293 179
166 673 -101
190 333 966
339 864 230
392 786 597
248 837 -282
399 905 -174
112 932 37
94 311 -843
734 520 451
50 254 -384
316 136 622
645 785 471
201 399 561
618 242 27
288 222 410
510 448 471
936 217 -836
952 711 -622
479 309 239
600 310 -149
293 876 310
767 892 -407
450 532 561
599 754 -314
221 117 962
271 467 935
681 763 -727
452 191 -279
488 837 -659
380 592 -853
9 2 471
733 66 -551
91 551 -37
544 184 -768
594 462 -374
138 739 742
2 404 -752
498 128 -950
351 355 -368
260 274 829
472 886 922
784 540 -781
186 255 -474
261 295 734
695 335 926
302 571 -736
945 810 25
927 668 -119
154 912 -371
320 209 -962
46 121 867
743 748 736
249 904 -268
491 927 368
806 30 -497
589 600 887
683 741 -150
53 157 742
632 313 -619
332 334 632
826 636 582
10 783 -468
82 353 -755
595 359 675
