9102 26857
3753 4711 -420
1927 1541 -274
653 567 88
1397 4279 774
3769 4150 -974
8707 8932 68
3603 1571 582
80 26 -968
798 5552 471
8983 6376 110
8616 3635 -306
624 2734 -874
8750 2803 -680
1817 2295 338
2305 7078 396
6296 571 -985
5101 3787 74
6431 15 -560
7594 8838 591
6652 3090 -104
8566 1282 -455
8078 2949 718
7447 2635 744
2322 897 -776
7944 6890 -604
5407 3096 445
4829 1929 -51
8372 8673 41
4881 3641 147
4695 1499 821
326 52 -696
1339 3208 20
2107 960 74
5288 1937 272
5164 2098 179
2334 2073 270
4451 3279 -514
4282 2672 -401
2311 2921 731
360 2580 243
8299 3369 950
3293 7954 812
6176 8550 -776
8373 3509 -803
4027 8677 90
6978 322 485
6557 506 -939
631 5448 -36
4518 8529 -973
3031 662 -689
5593 5533 -418
43 6689 -819
8106 4529 759
11 7441 -534
2271 4796 563
975 7292 561
3651 1630 872
898 2566 881
5238 6203 -963
7203 7334 -723
3453 180 -865
2123 4389 -285
6757 2099 -347
8824 7612 89
2319 2643 982
2193 3759 712
1201 4763 909
7620 5607 -334
8380 1751 -773
5732 6911 326
2449 4088 609
3173 795 -527
1472 122 654
396 4390 -346
959 535 -60
2061 5375 163
4237 6420 828
7266 4945 -82
1849 6550 430
2393 7893 551
5295 3992 359
3967 7173 -934
3491 2271 -836
1816 8285 -68
3388 7691 808
3177 1092 -859
6630 1502 -43
67 3014 719
1855 9060 -786
7562 2040 369
5950 8410 326
8378 2299 -752
6212 5217 887
5347 6807 -852
5974 6929 767
104 63 322
5733 1858 -603
1779 2467 -841
4494 3097 -961
4750 3698 339
2829 3445 -954
3940 6234 -493
6496 8465 73
3333 8377 -165
4072 2701 807
2880 8165 478
6639 7201 471
5622 899 709
5923 801 -920
905 6750 -807
3045 6237 933
8781 1460 -368
7001 6559 534
3851 6803 557
3360 7533 -333
5324 5721 -630
3444 6585 175
615 5351 -925
2913 6448 -359
3447 6968 -527
5975 7461 -871
3748 2711 761
6581 5519 366
7654 3007 -828
3247 265 -235
6547 7847 496
7454 7327 -192
6013 6006 -579
1457 8550 60
2930 2931 368
523 7245 -263
9018 6955 3
537 4473 -448
2346 7321 -264
6282 1668 849
926 2355 24
3675 8491 750
7616 4981 510
7493 8135 -648
7309 5890 98
7766 4302 -36
1173 7700 658
4792 2454 -485
3642 7686 -464
4515 8301 198
851 2904 147
422 8805 727
5073 2799 723
2072 2730 423
3299 2103 185
3586 243 -280
1080 3368 734
6377 14 -389
7183 5537 498
4409 5077 -580
2399 2917 -384
2863 6638 -287
2989 3548 -432
5380 3216 518
7400 7891 414
4955 7802 51
5076 3760 -309
5226 675 -736
4422 1610 45
6038 2638 378
8357 8655 -574
7188 1877 138
129 6612 -292
6451 1165 -556
3025 1379 655
2176 2046 531
126 2655 989
5595 2783 -512
2064 4566 -959
5252 4665 143
8615 4364 -433
5431 4314 389
2151 2243 905
587 4533 795
6458 7791 943
7900 7832 578
3353 6320 868
1228 7998 515
8254 7510 -961
6732 4995 461
5517 7244 -908
4931 2566 -524
4173 5363 -261
8761 8986 198
1006 5525 917
8380 4447 -628
4849 5796 896
5721 3836 368
5633 7421 -173
3263 8733 -347
1531 8042 -374
8251 8509 879
451 4438 -57
4297 3297 215
82 8835 585
728 8404 -958
780 6270 446
2869 4538 -662
2120 7476 769
2903 2049 -291
5900 8404 -696
7095 5236 -706
8883 1818 -921
6406 7589 -612
6271 4864 61
5462 8186 536
308 7063 -370
8169 4535 -603
9040 7531 829
3165 6255 -698
1269 6888 -733
6761 4896 567
8114 558 645
5071 4350 396
7388 6541 -177
2788 2023 -576
5983 569 -318
1879 2866 -574
3746 3287 -738
3437 7164 55
5099 6283 -431
280 1752 608
789 2455 124
9045 6928 -530
7375 5309 -744
124 1231 996
4514 3751 747
4106 6406 -844
760 3620 -571
7460 1703 -433
3868 981 83
3025 4119 -203
2547 5904 -379
6092 7122 -823
1833 3601 -611
544 6244 512
7985 2342 69
1008 625 -604
1167 9000 676
5224 3640 376
1606 472 -333
2712 2111 777
2911 1081 -466
6426 4192 -239
1403 1207 482
6515 1585 -254
3179 8292 504
3409 1741 -989
4847 7185 696
2507 8821 73
3147 4025 -58
8558 8881 322
6654 1419 340
118 5412 284
1236 4462 53
760 6630 999
8967 5736 595
1506 4433 -206
9043 2776 -183
1221 4508 -377
2700 766 339
8917 2055 -938
3962 6489 -709
123 4900 138
7690 7352 628
116 8115 -911
4202 8708 797
3135 8614 -540
9069 2414 -994
1931 3636 454
2998 1651 -403
8566 1285 515
259 5575 561
756 5062 669
5925 8661 984
1355 6201 734
1824 3599 906
7374 4882 -772
1531 5022 -241
1044 8588 -323
9065 7387 -925
2566 3279 -515
2911 5865 -5
6529 8900 -184
5728 6215 958
1523 8255 -655
4396 1593 766
5967 2413 -746
4639 1713 -104
7642 1546 618
2378 7897 -902
87 803 358
7367 3352 253
3502 529 -318
4915 5201 547
4439 4679 243
4353 2499 -951
6760 7742 899
394 6802 489
8174 6812 261
503 2749 -951
8243 1671 226
3040 6020 -194
4995 3521 -834
6806 3095 -375
5174 2330 -721
6016 4251 572
6813 2398 -907
4455 5933 -695
8930 7296 -915
4057 1137 -429
5553 531 409
6614 6714 -734
4332 413 196
6711 3950 592
6544 2756 914
2469 3644 822
4463 6358 298
6841 757 -186
5160 800 -631
886 4719 903
2747 3320 193
5070 5943 60
5776 5859 -791
1478 2044 -861
6628 4985 -853
8632 7547 993
3141 6426 -656
7582 7958 315
7413 5294 760
6749 1816 35
4483 3030 -425
2591 7065 -241
5521 1945 527
3793 5164 463
6460 891 968
4557 2534 -983
3334 668 750
5277 3130 881
9002 6723 38
4623 6646 536
8940 8556 -402
2438 7558 -835
7670 1893 -621
1035 5621 -128
9084 1704 -791
3481 5528 828
1723 2916 602
7344 5216 691
8400 4077 -710
8059 8925 -672
498 331 178
3770 1910 191
6008 2035 185
2741 4948 706
3251 4595 871
6879 1813 -261
235 786 870
8908 8977 319
4558 2790 -197
1817 2320 70
4533 2840 541
6236 3875 -925
5742 4693 -748
70 8089 594
7367 4550 -642
5981 1254 316
3499 2450 -823
8063 2177 780
85 3766 -698
4877 904 507
4258 5275 -303
5585 7531 799
6077 4665 -949
9057 1357 297
426 7818 280
2655 4301 585
8266 3362 -837
4317 5974 828
3420 1608 -884
2560 8892 218
2833 7484 432
1293 7927 284
3512 3169 -150
2235 102 342
4815 2624 -546
4653 7633 -196
1239 3730 -56
2976 8050 -159
1679 6266 -76
6438 5243 193
8899 8444 623
262 241 785
5654 1882 -273
8441 1934 -204
131 1726 261
4251 2795 600
5039 3054 -410
4705 8954 126
1608 5536 764
4311 2523 223
2622 4302 -368
8708 517 -110
3196 2362 431
2519 7158 306
3684 4273 -805
1713 8945 -660
6157 8002 -973
3751 1773 233
3963 7572 849
3810 4460 881
8519 1976 -797
8753 4236 679
1284 2655 728
7926 6515 -15
1449 6867 378
5232 1827 380
2155 3069 456
6455 8408 343
3175 8242 -652
4469 8113 317
2336 3424 -584
90 1245 -674
1312 5361 952
167 8339 834
575 2338 450
346 7722 -564
3059 8853 205
547 8551 -604
3709 4412 557
7233 7738 543
5046 6124 629
5231 868 -107
4567 6553 943
1762 1767 60
992 7249 347
6046 2393 667
2588 1536 -213
7666 1193 266
6098 1662 191
4177 8479 488
449 5553 -477
1958 8544 -821
3499 892 909
3884 5888 -815
3782 6325 403
8254 4600 -530
585 3428 -408
6329 7215 -719
7602 4920 648
520 5414 -560
5331 5792 476
3175 1039 -763
1245 4974 226
5381 4726 400
2307 4781 -936
3143 5617 -748
8634 808 -554
2891 447 242
3145 7926 -515
3862 1153 -105
496 3601 387
1217 3119 118
3623 4277 -977
1634 2465 -669
1947 4614 298
1247 4032 826
8093 1225 -583
3780 1656 -746
753 8079 -616
8294 4612 -715
8084 1303 -266
7594 5890 1
2631 1041 124
3219 6050 780
8307 3033 -593
2560 4113 613
1263 8712 -287
5807 7848 -210
558 2946 -837
3191 1202 -46
1686 2296 775
2698 8673 -54
736 657 977
3135 3361 569
5261 4411 -158
277 6034 140
3048 9084 123
3322 2782 -237
3171 8585 594
1331 164 -304
6051 6208 923
8874 3736 -835
1257 636 575
2879 2374 -115
2 1495 -81
6880 7617 -819
2135 8980 510
6511 4718 727
3243 8915 98
2796 1632 -39
975 3341 576
714 8714 -612
7830 4731 -456
4856 5759 -580
42 7446 831
4635 2694 -974
7141 6910 974
6202 4847 -458
4406 4002 -36
3212 8361 989
5520 7835 236
5090 2708 645
2877 3939 580
6514 2757 -850
6839 6977 -638
789 2532 488
576 8257 -219
4407 7133 -623
860 6697 -695
2846 5379 -167
5950 5668 731
1117 32 151
1808 1364 -871
2763 3785 -986
7102 6382 547
6277 6579 119
8683 2943 -914
8692 2293 642
6481 6713 385
8276 4228 -742
3250 5937 -494
8960 1250 980
6831 7737 687
7852 2980 897
5090 4588 136
6168 8579 610
1528 8318 -923
3175 3604 -125
7511 1773 -707
1526 3731 -33
2379 7494 -394
8026 4923 -317
7596 2682 -88
4299 8867 -498
3065 1389 587
5109 7799 -188
7993 8111 -599
7369 4650 -542
8000 3370 489
1108 8721 -890
2106 4724 460
3970 7678 493
5808 5155 -950
4643 8101 -134
637 2244 633
1452 8239 51
6112 7558 -222
489 4277 -285
974 5265 -85
2578 8339 -238
2175 4859 -978
3835 8135 -644
625 7317 -923
2674 268 -33
2988 6992 -530
5591 9078 -404
4369 5567 -153
2109 1200 -233
7769 4122 -488
3362 349 669
332 6246 813
6903 3758 425
7376 2403 246
2605 8429 -71
3096 7456 -590
4125 3989 -835
3848 531 843
3336 7854 477
6611 3514 927
6955 1441 316
4218 4621 -952
6204 2777 164
939 204 979
3263 2139 -205
5213 5541 -429
8168 2625 -680
4509 7378 -605
7772 6527 799
4934 1709 -814
8498 4417 -130
689 2636 235
378 7241 -973
2809 7175 932
7224 1435 484
3369 7135 359
7089 4870 227
8653 7031 -470
3837 616 328
4938 5120 -500
9001 2087 -19
7701 8779 -565
3692 286 -408
3152 4911 537
5688 6014 375
4197 8347 945
5891 191 247
2789 7274 114
4717 2019 544
3908 8581 569
8713 6762 -895
1534 2198 26
6776 7409 -896
1025 835 -296
1497 793 669
7863 6917 64
3601 2461 -525
3620 6216 32
3268 2581 -206
7257 3842 -151
8394 176 325
293 5127 522
6178 435 737
2977 2422 -777
7819 6219 -589
17 8261 237
8343 3182 252
7759 985 938
204 1852 -937
4617 1203 480
3315 6272 -10
4318 6587 -281
5317 854 -786
4532 2364 -398
211 5307 312
4763 1553 463
448 7767 -61
6834 954 -788
3571 4816 -931
476 8821 -302
6298 1920 -55
5436 4785 -419
6178 2934 -858
3650 4695 -451
2917 6713 112
6754 6832 -23
7724 8683 -369
7787 8259 -98
2447 7747 993
5325 272 661
8604 2465 -251
6640 2520 415
2679 2452 541
2171 2080 52
3944 2258 -665
2168 6909 716
8602 2921 560
47 1069 47
3920 5416 418
6153 7612 -406
6348 1078 -281
6508 83 -343
7089 4602 323
452 8123 -33
7238 8871 106
3262 3525 891
2677 6579 -518
2550 8646 -681
1700 968 -465
774 558 -893
2755 8944 -52
7418 5552 -732
541 8184 265
7176 6646 620
2359 2096 537
921 8296 182
4210 3682 -455
5047 6552 -403
1039 5334 373
60 5221 -803
4571 915 -652
5723 2148 -244
7497 5200 -651
1241 7909 724
988 3503 237
437 865 -658
5351 8789 -384
7086 874 -757
2088 7639 485
3180 4644 378
2415 2908 -356
2269 1993 -693
8049 8294 285
1274 7562 -555
7794 2593 -565
109 6454 -999
798 8015 3
4467 840 123
7940 1144 -513
3160 101 873
960 1279 -706
7414 2175 181
2501 5175 -750
1978 5480 -929
810 6304 724
6570 3321 982
746 565 -755
8067 5235 -44
873 5474 -388
4415 2140 678
7582 7147 765
486 1185 -325
5049 7166 -735
8792 3563 903
3268 3841 -691
591 7863 -128
1517 1228 265
8317 5463 -263
3737 7212 -643
5999 3597 -307
5373 6513 347
5684 6237 -443
3002 1637 560
2125 4399 248
5967 4786 864
4126 4819 728
2461 7206 -125
7523 8613 -865
473 1108 524
6133 8884 -892
6385 8895 -769
6331 4669 -781
5395 8417 195
951 94 209
3196 4092 277
3357 6847 1
9067 3374 562
5750 1365 348
5956 4889 340
1523 2044 -966
8721 8811 -97
5917 7398 687
3968 4163 745
6505 7275 -122
3113 4628 596
6762 7535 -483
4429 374 -812
7394 4484 704
5283 5602 664
8617 8 793
2704 2544 -46
4571 7501 788
4219 415 728
6560 6032 392
9063 6729 672
8990 5840 -218
8313 8341 -672
3419 7386 612
253 1441 563
7938 3138 -536
330 7781 927
152 1779 -192
2937 1694 -647
4433 2524 -646
2808 2049 -840
2425 6476 -664
991 39 545
7360 3981 -657
884 2884 6
428 490 -736
514 3753 -871
8390 1717 -68
4976 5259 860
5627 386 -586
5368 7406 958
8238 8512 47
8200 7814 216
4484 6133 -763
6728 8069 -250
75 5254 -80
953 8865 -515
2117 688 -202
4152 2171 -467
634 3725 -714
7463 2816 149
3629 2028 605
6565 6820 399
4727 1699 -963
8197 5302 881
3054 5651 472
7094 3011 -873
2258 2716 -151
6123 930 -550
1614 261 -537
1688 2398 287
7714 4763 -211
6862 3418 615
7591 3059 -463
8199 8204 986
3490 1458 134
5474 8787 -350
1749 7940 74
8692 4856 -453
2936 4438 -417
890 2583 -804
1837 4706 -516
4350 772 176
1070 8621 552
1890 7288 -571
2007 4581 -398
3738 323 -440
7516 1915 992
5628 859 -846
5420 3458 -831
3866 16 899
2999 8590 447
1534 7594 -893
4117 3825 -309
3539 4597 930
6672 6376 775
1579 833 -283
5463 2903 -274
8227 3369 537
4961 420 914
280 7767 -538
7308 6718 -844
3630 1369 -320
3172 6370 772
491 7147 -775
8873 6387 260
5564 7656 -19
8640 8236 -481
6148 348 212
4548 4124 326
7067 2151 -565
6794 874 -496
3202 7710 268
4750 164 -481
8072 5476 -354
2022 2459 580
649 2693 263
4922 5063 -773
8617 5353 -586
6732 4007 -765
456 469 113
5829 3133 -179
8262 1144 -810
7532 9048 905
1319 4936 251
8466 784 -387
1734 1126 -201
4112 8278 451
7992 5678 -322
6215 4535 755
845 1068 -377
468 7060 451
2077 5427 352
5664 705 603
764 472 -811
1923 6421 -98
3784 6165 893
172 4736 -281
4031 6381 -775
4798 3369 955
6856 4163 42
5328 5195 -291
7557 5888 -286
5731 6864 816
3432 77 546
3005 8443 287
3727 521 -655
641 796 30
3366 2054 -370
4670 944 -333
4811 8474 -850
5542 8105 654
1331 6162 276
7566 5213 92
8373 4927 -696
989 5813 732
3957 521 -844
4680 496 -342
1558 52 39
2722 6496 37
5226 13 -927
4009 7241 -177
1238 1893 633
2365 5913 763
7415 8867 -239
1537 1526 801
2827 951 650
8056 5757 -702
6721 834 221
6975 8328 529
306 3258 -332
6185 6774 -598
3118 790 85
3067 3177 454
1352 2918 751
4094 8310 683
3317 5089 -159
973 2972 -427
740 9038 736
5958 6067 463
764 281 206
6153 8411 -913
2041 1157 -639
1009 5576 -375
5468 4428 -945
65 4713 204
5695 9086 -76
2187 6248 202
7948 2459 567
1971 1576 -267
890 7209 794
7788 5711 336
4506 3130 -341
4369 3532 322
1592 3580 -374
6045 7570 451
4434 7477 -284
313 3284 -945
6624 6642 -237
2727 3047 -40
7012 1988 -297
2369 4242 983
2584 4376 -438
3543 3197 360
5313 8078 -838
7381 7751 421
3631 8642 -184
8277 2522 -422
2302 1946 -436
830 3211 -624
2539 7702 508
205 3661 177
6279 1681 701
2569 5848 627
3244 4448 731
6140 1030 85
8682 4604 288
2651 361 894
1018 6432 -847
4837 803 497
3757 8154 -579
400 6998 -611
8471 19 -710
7982 2399 48
9018 5513 -211
6363 3658 -591
1784 5864 467
9087 4658 -787
646 8167 -673
346 3895 929
4129 8607 684
6299 644 133
5804 10 38
5848 474 -776
8101 3270 -994
127 322 286
5052 6211 786
707 372 -260
4637 3211 590
8451 9049 -715
2527 8425 -815
2890 5408 534
6827 6164 -818
6993 4985 -627
3605 7116 -594
5258 5827 -468
35 3941 -434
2185 6343 -502
8805 4930 932
3158 2552 206
7540 5993 283
1882 2980 384
7350 6671 610
9086 5788 857
2362 2201 729
1382 4870 5
8788 4135 526
8127 8568 207
1453 1364 -740
9011 4415 -237
6817 5078 598
2548 2601 -499
6231 7243 -592
6535 3575 128
1541 6730 -832
274 3192 982
3443 1851 -636
4089 915 -869
400 1836 -22
8303 1046 387
2438 7575 638
2770 7441 982
4162 3277 -541
2212 1676 -351
5768 2242 73
5154 7662 -380
8064 5308 666
6681 2944 -660
6587 1011 769
18 7411 93
1267 42 764
3712 322 257
7211 6396 800
3213 3371 -725
5089 4823 349
3828 3688 466
6511 1335 929
4396 7120 304
5196 6301 -206
8685 8603 -252
8380 7308 179
8903 6021 781
7545 4240 569
8309 7674 696
6280 5725 -413
4505 1179 558
83 7424 103
403 3163 317
3161 2263 -600
3156 352 426
6492 325 -833
2138 7753 -163
6151 4308 -567
6197 1611 -224
3246 8543 -66
18 5230 63
54 1052 -739
6838 6471 -102
3519 5139 -174
5519 6981 739
4766 3062 91
2347 4924 -504
509 401 538
8962 1432 -704
452 993 942
8625 2188 462
8918 8127 -753
5301 7740 616
3795 6306 629
7721 3111 -113
4121 3798 -994
5312 2563 523
7926 2470 755
8445 3788 400
5104 6053 885
4336 6278 -607
726 7770 -448
269 7716 551
759 3809 667
4295 7945 -275
2865 2022 -406
4027 6463 336
8180 7992 -888
972 7153 529
5667 1041 -725
2241 5291 -726
8661 7738 528
2553 3826 -877
8119 9014 -481
1241 5555 51
6831 4997 -254
2450 4554 -168
596 8643 950
6443 3172 -581
8373 1685 -661
3186 2259 -131
6225 2447 -141
7304 8676 476
2913 4042 -955
4351 7500 513
2530 8672 -291
1962 2358 -680
4630 7954 840
3743 822 935
3468 7905 620
584 6082 -333
6319 9037 -974
1772 7855 -290
4419 5503 50
3569 5538 643
6748 8673 677
3125 5885 631
7205 6285 374
3652 5726 -780
7119 7939 -720
2131 3538 -975
6872 991 457
1974 5989 -892
853 9058 -949
5365 2247 150
46 8272 -193
184 7222 -193
679 8401 365
4738 7214 235
4311 2109 173
4868 4155 350
6372 5304 -707
6878 6831 760
8200 866 -780
1914 1561 -681
5262 5333 398
3900 2103 93
3600 4269 -63
536 6493 931
3828 493 197
2723 6949 -672
8743 3018 -830
2566 7927 -280
9075 3828 840
5672 6317 22
1358 3241 -437
2866 2167 -240
6081 3914 -561
38 8705 857
5118 6084 -227
2871 3364 -681
7104 8341 490
4722 1582 -972
6308 4258 294
5111 132 816
3162 6928 -856
2334 795 604
2808 4615 42
864 2347 -995
802 2610 822
6577 7515 744
5792 7677 -153
3501 1794 118
1200 6002 -79
3045 7768 -37
1244 8928 40
841 9098 311
7897 6143 775
1765 4595 -987
6937 5494 82
4704 8881 -436
6634 1473 -163
1411 2421 634
5765 437 -225
6847 3383 16
8120 6893 -760
6803 7109 561
2973 3257 -780
1028 3499 -154
5300 3665 -544
7837 6675 828
2235 6851 749
6733 3124 549
300 3707 392
782 5108 -122
8783 7273 -682
8461 1837 762
3246 2749 -348
2880 503 -945
871 470 175
2616 6999 -144
5839 4222 782
4892 1527 4
3256 3580 343
1808 1196 -568
1911 1387 -938
4680 279 -773
7216 8101 109
5459 4797 705
1350 6290 -567
4634 4814 -925
625 6611 174
4205 817 365
3063 1019 -446
9027 6936 -307
5259 2107 -547
7947 2804 369
6818 6370 -887
7310 6641 -866
2536 5037 244
5640 8966 995
2851 2406 -307
5219 613 668
6579 750 -14
9053 2132 731
1373 5122 -468
8674 3718 713
8724 5911 -753
3327 1700 100
7935 1649 1
1557 5953 609
2294 4204 873
7116 5618 -485
9076 5706 246
6312 307 -144
5079 8640 876
7999 4729 -864
5855 4122 -52
8028 227 -34
6661 2297 42
3549 2237 -956
6513 2324 760
7374 7927 761
8703 5543 650
7843 7056 677
6521 5647 -265
7276 3253 -702
8859 5696 -989
5453 4273 257
6683 8543 -643
1210 4146 221
6736 2185 588
2598 4869 -22
4631 2457 525
1135 2180 -230
3747 8781 96
2105 2931 591
451 4185 738
7882 4123 739
4908 3727 770
4955 9034 453
6936 4389 612
6912 8845 415
2378 8251 698
3007 7388 -471
5975 5510 -898
192 8714 -680
72 1027 389
6322 8320 -735
1263 3020 -182
3223 97 -965
7872 4231 -442
7515 8497 30
9090 612 265
6690 4760 -990
8744 3412 -321
4811 4763 523
7251 6409 -378
2697 5412 -382
4222 8665 831
8983 1419 -134
1722 8758 -110
433 6698 178
3123 6 312
6090 2555 -96
348 8434 -772
3028 1606 -639
6041 8349 394
4079 2810 752
2931 4049 138
6869 4127 -401
1604 3117 -346
2848 5092 -536
6259 6076 660
4326 9094 991
4321 4254 -859
1795 2507 -634
1099 5470 -432
2613 731 798
2863 8662 -840
4705 5794 -911
343 388 -177
3224 3134 -317
1360 221 849
7875 4706 497
334 6101 -985
2866 2006 -346
7260 811 105
7381 7483 971
8088 8110 10
2508 1458 530
5082 5996 932
3969 6089 -24
540 6357 -713
964 493 286
1501 1656 -670
4540 6412 -690
1405 3045 -959
3453 3531 78
604 6636 671
2176 149 -679
8308 5102 -369
4564 4758 125
3251 3650 537
3085 1890 540
671 2193 -891
3597 8887 -674
584 6594 -992
1189 3200 -994
2773 3722 -94
3820 3387 859
1996 5078 -323
4766 1016 98
7563 4594 -472
397 3156 562
1987 6321 411
5479 8665 650
881 2595 -448
5658 4032 768
5607 8160 477
3970 797 -342
7532 4743 -564
7036 9082 -646
2984 378 610
2573 3158 760
7031 6542 -905
7156 3983 41
7846 5035 266
5737 922 -102
8622 3616 915
1844 7169 -728
6121 7563 107
3536 2961 615
8467 4938 268
1025 8636 -250
7537 8165 874
5178 6541 -893
2515 1757 844
4758 8458 -136
7338 3799 18
6274 315 17
4065 718 633
6590 1939 -459
4778 4428 -459
269 3385 -966
5847 8890 640
5073 5242 795
6072 4510 138
7834 1094 -240
5170 8919 924
4933 7391 631
3597 6005 -233
5769 6363 -988
7130 8270 266
5402 966 525
1296 5280 414
4502 4733 248
395 800 786
4569 7238 -123
2994 5327 863
6094 89 -377
8810 7314 -777
3207 1233 41
3010 6381 823
9028 1881 -988
3097 4788 445
8151 6932 -658
836 620 -27
5007 2854 612
8075 8838 -995
6876 1051 351
7986 5031 765
4130 5708 697
3060 5120 900
6350 3172 -961
4378 8806 224
6651 4559 421
8744 4057 -97
3816 7003 619
2314 7067 -460
3881 810 1000
5922 8022 -900
233 546 -430
227 3749 -598
3246 3674 391
5199 3711 300
3178 2783 -454
436 590 -599
6251 1168 -449
1772 8067 955
6980 5371 -593
4279 299 -580
4175 1451 -639
1067 2295 974
602 6855 -97
4816 2596 31
5585 8439 439
289 7568 334
1739 4090 96
5321 4241 -567
5257 7313 -370
78 992 384
4430 574 -753
5069 3432 235
4850 295 815
7914 5105 -804
6303 792 -951
8222 8244 906
449 2595 23
6605 5450 728
2902 968 612
8560 5887 -883
3339 3471 842
8257 1218 901
8921 3842 324
6710 7657 -39
3063 991 -397
2327 7925 943
3913 1279 109
738 7783 -10
4150 2638 -618
5135 8790 -642
617 5685 -807
3350 7153 -551
5562 4908 -522
3398 2258 533
1965 4973 -83
44 4845 502
355 5919 -325
530 913 -159
563 3964 763
428 1940 25
647 129 96
2719 592 333
6434 8759 61
4187 4303 -988
340 7169 240
5924 8644 899
6811 2952 -207
3314 158 562
7479 689 -647
7885 4249 -366
132 4100 161
2014 816 516
4717 6779 -368
8162 149 -342
5412 4377 -218
8698 3142 -456
718 470 -691
2229 3058 -959
27 3735 657
602 7127 -397
7259 223 -294
5485 4047 471
8365 7835 -38
3500 4594 -259
4281 8864 -489
4108 6156 382
2865 3855 634
7475 278 -424
1450 1550 -718
8044 5229 -239
4999 6658 -762
35 6521 -630
8026 1755 -834
3759 1816 -468
6460 3821 -843
4900 1187 8
199 8207 -562
6226 4906 65
3714 3978 340
218 2353 -232
2502 1108 369
7078 8541 27
5751 8657 174
7177 573 727
3089 3273 728
5104 6118 682
623 585 477
7963 8160 85
3030 2348 -472
1294 4048 349
2687 7865 -968
6450 81 -845
2854 8796 209
6050 4978 1
7938 3477 -379
501 693 -313
6298 964 -493
4305 8908 536
8130 4832 -427
2400 449 -850
4054 8505 523
865 5745 -727
3589 4699 990
8386 8677 -250
4016 7076 -168
8997 6747 -963
318 1144 -563
3780 7642 -522
4227 1277 459
6229 8874 34
971 6636 -674
6143 2994 -377
7027 1826 858
7264 5382 -999
2575 3181 890
1284 6621 -355
238 2033 -866
2007 6391 273
